||Sütunlar|
Satırlar||İbbs-Düzey1, İbbs-Düzey2,  İl Ve İlçe Nüfusları|
||Ölçüm bazında|
|||
|||
|Yozgat-66|421041.0|
|Zonguldak-67|597524.0|
2017|Adana-1|2216475.0|
|Adıyaman-2|615076.0|
|Afyonkarahisar-3|715693.0|
|Ağrı-4|536285.0|
|Aksaray-68|402404.0|
|Amasya-5|329888.0|
|Ankara-6|5445026.0|
|Antalya-7|2364396.0|
|Ardahan-75|97096.0|
|Artvin-8|166143.0|
|Aydın-9|1080839.0|
|Balıkesir-10|1204824.0|
|Bartın-74|193577.0|
|Batman-72|585252.0|
|Bayburt-69|80417.0|
|Bilecik-11|221693.0|
|Bingöl-12|273354.0|
|Bitlis-13|341474.0|
|Bolu-14|303184.0|
|Burdur-15|264779.0|
|Bursa-16|2936803.0|
|Çanakkale-17|530417.0|
|Çankırı-18|186074.0|
|Çorum-19|528422.0|
|Denizli-20|1018735.0|
|Diyarbakır-21|1699901.0|
|Düzce-81|377610.0|
|Edirne-22|406855.0|
|Elazığ-23|583671.0|
|Erzincan-24|231511.0|
|Erzurum-25|760476.0|
|Eskişehir-26|860620.0|
|Gaziantep-27|2005515.0|
|Giresun-28|437393.0|
|Gümüşhane-29|170173.0|
|Hakkari-30|275761.0|
|Hatay-31|1575226.0|
|Iğdır-76|194775.0|
|Isparta-32|433830.0|
|İstanbul-34|1.5029231E7|
|İzmir-35|4279677.0|
|Kahramanmaraş-46|1127623.0|
|Karabük-78|244453.0|
|Karaman-70|246672.0|
|Kars-36|287654.0|
|Kastamonu-37|372373.0|
|Kayseri-38|1376722.0|
|Kilis-79|136319.0|
|Kırıkkale-71|278749.0|
|Kırklareli-39|356050.0|
|Kırşehir-40|234529.0|
|Kocaeli-41|1883270.0|
|Konya-42|2180149.0|
|Kütahya-43|572256.0|
|Malatya-44|786676.0|
|Manisa-45|1413041.0|
|Mardin-47|809719.0|
|Mersin-33|1793931.0|
|Muğla-48|938751.0|
|Muş-49|404544.0|
|Nevşehir-50|292365.0|
|Niğde-51|352727.0|
|Ordu-52|742341.0|
|Osmaniye-80|527724.0|
|Rize-53|331041.0|
|Sakarya-54|990214.0|
|Samsun-55|1312990.0|
|Şanlıurfa-63|1985753.0|
|Siirt-56|324394.0|
|Sinop-57|207427.0|
|Şırnak-73|503236.0|
|Sivas-58|621301.0|
|Tekirdağ-59|1005463.0|
|Tokat-60|602086.0|
|Trabzon-61|786326.0|
|Tunceli-62|82498.0|
|Uşak-64|364971.0|
|Van-65|1106891.0|
|Yalova-77|251203.0|
|Yozgat-66|418650.0|
